season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,estimated_fan_share,share_std,share_entropy,confidence,n_valid_sims,prior_strength,posterior_strength
1,5,Joey McIntyre,99,finalist,3,3,22.5,30.0,0.75,3,0.3082191780821917,3.0,False,Rank,0.22401110581395997,,,,,12.610393971751677,12.610393971751677
1,5,John O'Hurley,99,finalist,2,3,27.0,30.0,0.9,3,0.3698630136986301,1.0,False,Rank,0.5973529993431312,,,,,12.610393971751677,12.610393971751677
1,5,Kelly Monaco,99,finalist,1,3,23.5,30.0,0.7833333333333333,3,0.321917808219178,2.0,False,Rank,0.1786358948429088,,,,,12.610393971751677,12.610393971751677
1,6,John O'Hurley,99,finalist,2,3,27.0,30.0,0.9,2,0.4954128440366973,2.0,False,Rank,0.6848935744378337,,,,,11.265057342911838,11.265057342911838
1,6,Kelly Monaco,99,finalist,1,3,27.5,30.0,0.9166666666666666,2,0.5045871559633027,1.0,False,Rank,0.3151064255621663,,,,,11.265057342911838,11.265057342911838
2,1,Drew Lachey,99,finalist,1,3,24.0,30.0,0.8,10,0.123076923076923,1.0,False,Rank,0.13328565469141074,0.10614747217442705,2.8492807981926775,0.363,3630.0,10.043049641028663,12.043049641028663
2,1,George Hamilton,6,eliminated,5,3,18.0,30.0,0.6,10,0.0923076923076923,8.0,False,Rank,0.10025608438047998,0.08621333588698547,2.5883671909644583,0.363,3630.0,10.043049641028663,12.043049641028663
2,1,Giselle Fernandez,3,eliminated,8,3,23.0,30.0,0.7666666666666667,10,0.1179487179487179,2.5,False,Rank,0.12519020265123665,0.10028618876178746,2.799286901774419,0.363,3630.0,10.043049641028663,12.043049641028663
2,1,Jerry Rice,99,finalist,2,3,21.0,30.0,0.7,10,0.1076923076923076,5.0,False,Rank,0.11117273171442667,0.09566567180796966,2.6951773235521634,0.363,3630.0,10.043049641028663,12.043049641028663
2,1,Kenny Mayne,1,eliminated,10,3,13.0,30.0,0.4333333333333333,10,0.0666666666666666,9.0,True,Rank,0.01034639524867483,0.01368675014315492,0.599524043086176,0.363,3630.0,10.043049641028663,12.043049641028663
2,1,Lisa Rinna,7,eliminated,4,3,19.0,30.0,0.6333333333333333,10,0.0974358974358974,7.0,False,Rank,0.0982036237777814,0.0889591394657093,2.5830737870658673,0.363,3630.0,10.043049641028663,12.043049641028663
2,1,Master P,4,eliminated,7,3,12.0,30.0,0.4,10,0.0615384615384615,10.0,False,Rank,0.07028583707941957,0.07243040412227275,2.25458091454506,0.363,3630.0,10.043049641028663,12.043049641028663
2,1,Stacy Keibler,99,finalist,3,3,22.0,30.0,0.7333333333333333,10,0.1128205128205128,4.0,False,Rank,0.12057071404902962,0.1022392930484391,2.7694077289241186,0.363,3630.0,10.043049641028663,12.043049641028663
2,1,Tatum O'Neal,2,eliminated,9,3,23.0,30.0,0.7666666666666667,10,0.1179487179487179,2.5,False,Rank,0.12538526805329167,0.10088251674425808,2.800089958425035,0.363,3630.0,10.043049641028663,12.043049641028663
2,1,Tia Carrere,5,eliminated,6,3,20.0,30.0,0.6666666666666666,10,0.1025641025641025,6.0,False,Rank,0.10530348835425009,0.09690435313588965,2.6484606664274786,0.363,3630.0,10.043049641028663,12.043049641028663
2,2,Drew Lachey,99,finalist,1,3,27.0,30.0,0.9,9,0.135,2.0,False,Rank,0.17819383250482265,0.10790266396912743,2.9920366263663576,0.166,1660.0,13.243460823917836,15.243460823917838
2,2,George Hamilton,6,eliminated,5,3,22.0,30.0,0.7333333333333333,9,0.1099999999999999,5.5,False,Rank,0.09095138460861338,0.08198020812650862,2.4904389052801257,0.166,1660.0,13.243460823917836,15.243460823917838
2,2,Giselle Fernandez,3,eliminated,8,3,24.0,30.0,0.8,9,0.12,3.0,False,Rank,0.14269503511479825,0.09837297761951239,2.8378488056166056,0.166,1660.0,13.243460823917836,15.243460823917838
2,2,Jerry Rice,99,finalist,2,3,23.0,30.0,0.7666666666666667,9,0.115,4.0,False,Rank,0.12480592079090448,0.10865037923400744,2.7485608707191673,0.166,1660.0,13.243460823917836,15.243460823917838
2,2,Lisa Rinna,7,eliminated,4,3,20.0,30.0,0.6666666666666666,9,0.0999999999999999,7.0,False,Rank,0.09812575112822697,0.07522700314019888,2.514337647561341,0.166,1660.0,13.243460823917836,15.243460823917838
2,2,Master P,4,eliminated,7,3,16.0,30.0,0.5333333333333333,9,0.08,9.0,False,Rank,0.06677042462184052,0.05856718088525273,2.18550736273507,0.166,1660.0,13.243460823917836,15.243460823917838
2,2,Stacy Keibler,99,finalist,3,3,29.0,30.0,0.9666666666666668,9,0.145,1.0,False,Rank,0.1773549197008978,0.10606194520261036,2.9916055439259512,0.166,1660.0,13.243460823917836,15.243460823917838
2,2,Tatum O'Neal,2,eliminated,9,3,17.0,30.0,0.5666666666666667,9,0.0849999999999999,8.0,True,Rank,0.01848291641943392,0.01785573464128148,0.9820895426955679,0.166,1660.0,13.243460823917836,15.243460823917838
2,2,Tia Carrere,5,eliminated,6,3,22.0,30.0,0.7333333333333333,9,0.1099999999999999,5.5,False,Rank,0.1026198151104624,0.08352788250227665,2.597241310657174,0.166,1660.0,13.243460823917836,15.243460823917838
2,3,Drew Lachey,99,finalist,1,3,27.0,30.0,0.9,8,0.1483516483516483,1.5,False,Rank,0.21465672952498657,0.15063721692990573,2.9472935589826545,0.0072,72.0,17.230916507267178,19.23091650726718
2,3,George Hamilton,6,eliminated,5,3,22.0,30.0,0.7333333333333333,8,0.1208791208791208,5.5,False,Rank,0.0976024153461375,0.101065420572161,2.391209049456041,0.0072,72.0,17.230916507267178,19.23091650726718
2,3,Giselle Fernandez,3,eliminated,8,3,22.0,30.0,0.7333333333333333,8,0.1208791208791208,5.5,True,Rank,0.031762577360473936,0.024360730432157814,1.4143698547791148,0.0072,72.0,17.230916507267178,19.23091650726718
2,3,Jerry Rice,99,finalist,2,3,19.0,30.0,0.6333333333333333,8,0.1043956043956044,7.0,False,Rank,0.14066706020715572,0.1362231970134383,2.633729476274281,0.0072,72.0,17.230916507267178,19.23091650726718
2,3,Lisa Rinna,7,eliminated,4,3,25.0,30.0,0.8333333333333334,8,0.1373626373626373,4.0,False,Rank,0.13489158803463025,0.2002227290087374,2.4992126767763705,0.0072,72.0,17.230916507267178,19.23091650726718
2,3,Master P,4,eliminated,7,3,14.0,30.0,0.4666666666666667,8,0.0769230769230769,8.0,False,Rank,0.11234562922438775,0.08399587572785583,2.325957737493412,0.0072,72.0,17.230916507267178,19.23091650726718
2,3,Stacy Keibler,99,finalist,3,3,27.0,30.0,0.9,8,0.1483516483516483,1.5,False,Rank,0.16249134385546918,0.1187829277333891,2.7096071485027178,0.0072,72.0,17.230916507267178,19.23091650726718
2,3,Tia Carrere,5,eliminated,6,3,26.0,30.0,0.8666666666666667,8,0.1428571428571428,3.0,False,Rank,0.10558265644675925,0.13709750586582747,2.3637808016567528,0.0072,72.0,17.230916507267178,19.23091650726718
2,4,Drew Lachey,99,finalist,1,3,28.0,30.0,0.9333333333333332,7,0.1772151898734177,1.0,False,Rank,0.28561022650240075,0.09925509838886612,2.9961843130482957,0.9022,9022.0,21.507311984964375,23.507311984964378
2,4,George Hamilton,6,eliminated,5,3,21.0,30.0,0.7,7,0.1329113924050632,6.0,False,Rank,0.08986429961863075,0.07592773477148426,2.374725576904417,0.9022,9022.0,21.507311984964375,23.507311984964378
2,4,Jerry Rice,99,finalist,2,3,24.0,30.0,0.8,7,0.1518987341772152,5.0,False,Rank,0.10240372425497934,0.0669094449579335,2.481312883152007,0.9022,9022.0,21.507311984964375,23.507311984964378
2,4,Lisa Rinna,7,eliminated,4,3,26.0,30.0,0.8666666666666667,7,0.1645569620253164,2.5,False,Rank,0.12047431995276234,0.08215072265326953,2.596109726924557,0.9022,9022.0,21.507311984964375,23.507311984964378
2,4,Master P,4,eliminated,7,3,8.0,30.0,0.2666666666666666,7,0.050632911392405,7.0,True,Rank,0.009011943270209183,0.014630599257402694,0.5603747838063724,0.9022,9022.0,21.507311984964375,23.507311984964378
2,4,Stacy Keibler,99,finalist,3,3,26.0,30.0,0.8666666666666667,7,0.1645569620253164,2.5,False,Rank,0.2551200220307284,0.09527005251929348,2.9556854239167345,0.9022,9022.0,21.507311984964375,23.507311984964378
2,4,Tia Carrere,5,eliminated,6,3,25.0,30.0,0.8333333333333334,7,0.1582278481012658,4.0,False,Rank,0.1375154643702908,0.07428962432125089,2.6600569662850084,0.9022,9022.0,21.507311984964375,23.507311984964378
2,5,Drew Lachey,99,finalist,1,3,27.0,30.0,0.9,6,0.1788079470198675,2.0,False,Rank,0.3228178593308904,0.11689048178182077,2.9747763166254937,0.4001,4001.0,29.84627825177625,31.84627825177626
2,5,George Hamilton,6,eliminated,5,3,24.0,30.0,0.8,6,0.1589403973509933,4.0,False,Rank,0.0696648912828253,0.053320774510370164,2.148004566771636,0.4001,4001.0,29.84627825177625,31.84627825177626
2,5,Jerry Rice,99,finalist,2,3,23.0,30.0,0.7666666666666667,6,0.152317880794702,5.0,False,Rank,0.1023462152898695,0.06472110090565322,2.296763338365568,0.4001,4001.0,29.84627825177625,31.84627825177626
2,5,Lisa Rinna,7,eliminated,4,3,25.0,30.0,0.8333333333333334,6,0.1655629139072847,3.0,False,Rank,0.11958596826685738,0.09767416376626611,2.51009795481185,0.4001,4001.0,29.84627825177625,31.84627825177626
2,5,Stacy Keibler,99,finalist,3,3,30.0,30.0,1.0,6,0.1986754966887417,1.0,False,Rank,0.3372949888958874,0.10944978513782112,2.9346104877195502,0.4001,4001.0,29.84627825177625,31.84627825177626
2,5,Tia Carrere,5,eliminated,6,3,22.0,30.0,0.7333333333333333,6,0.1456953642384106,6.0,True,Rank,0.048290076933671315,0.02799906948629416,1.6877269190434485,0.4001,4001.0,29.84627825177625,31.84627825177626
2,6,Drew Lachey,99,finalist,1,3,30.0,30.0,1.0,5,0.225563909774436,1.5,False,Rank,0.37547590100865497,0.08757282655525025,2.803339055424391,0.5499,5499.0,40.89332409708769,42.893324097087685
2,6,George Hamilton,6,eliminated,5,3,23.0,30.0,0.7666666666666667,5,0.1729323308270676,4.5,True,Rank,0.02676523312898614,0.01854285315324417,1.2252978300461885,0.5499,5499.0,40.89332409708769,42.893324097087685
2,6,Jerry Rice,99,finalist,2,3,23.0,30.0,0.7666666666666667,5,0.1729323308270676,4.5,False,Rank,0.0755143832813857,0.09833482146050161,1.97472956780615,0.5499,5499.0,40.89332409708769,42.893324097087685
2,6,Lisa Rinna,7,eliminated,4,3,27.0,30.0,0.9,5,0.2030075187969924,3.0,False,Rank,0.10406356799943427,0.05400691044560241,2.2860729007963423,0.5499,5499.0,40.89332409708769,42.893324097087685
2,6,Stacy Keibler,99,finalist,3,3,30.0,30.0,1.0,5,0.225563909774436,1.5,False,Rank,0.4181809145815382,0.09219349719494697,2.819278805811755,0.5499,5499.0,40.89332409708769,42.893324097087685
2,7,Drew Lachey,99,finalist,1,3,27.5,30.0,0.9166666666666666,4,0.2696078431372549,1.5,False,Rank,0.39901288164800547,0.14192413638728307,2.990428183115115,0.0434,434.0,58.310395958991435,60.31039595899144
2,7,Jerry Rice,99,finalist,2,3,20.5,30.0,0.6833333333333333,4,0.2009803921568627,4.0,False,Rank,0.09282735757395005,0.12088534320093537,2.0713228492206763,0.0434,434.0,58.310395958991435,60.31039595899144
2,7,Lisa Rinna,7,eliminated,4,3,26.5,30.0,0.8833333333333333,4,0.2598039215686274,3.0,True,Rank,0.04799469094547357,0.026504304607339782,1.5919577158370575,0.0434,434.0,58.310395958991435,60.31039595899144
2,7,Stacy Keibler,99,finalist,3,3,27.5,30.0,0.9166666666666666,4,0.2696078431372549,1.5,False,Rank,0.4601650698325709,0.14387152695222516,3.085608933883714,0.0434,434.0,58.310395958991435,60.31039595899144
2,8,Drew Lachey,99,finalist,1,3,28.9998,30.0,0.96666,3,0.3438729131809768,1.0,False,Rank,0.47920639670720633,,,,,81.19960194421101,81.19960194421101
2,8,Jerry Rice,99,finalist,2,3,26.666600000000003,30.0,0.8888866666666667,3,0.3162063678588072,3.0,False,Rank,0.017502731807159576,,,,,81.19960194421101,81.19960194421101
2,8,Stacy Keibler,99,finalist,3,3,28.6665,30.0,0.95555,3,0.339920718960216,2.0,False,Rank,0.5032908714856341,,,,,81.19960194421101,81.19960194421101
3,1,Emmitt Smith,99,finalist,1,3,24.0,30.0,0.8,11,0.1132075471698113,2.0,False,Percent,0.126238019171682,0.10844106835869835,2.8081499611741068,0.5793,5793.0,11.02277781200888,13.02277781200888
3,1,Harry Hamlin,3,eliminated,9,3,17.0,30.0,0.5666666666666667,11,0.080188679245283,8.0,False,Percent,0.0759095632146234,0.07894293266424553,2.335013524624108,0.5793,5793.0,11.02277781200888,13.02277781200888
3,1,Jerry Springer,7,eliminated,5,3,16.0,30.0,0.5333333333333333,11,0.0754716981132075,9.0,False,Percent,0.07560657821540945,0.08445642161156192,2.325316770864812,0.5793,5793.0,11.02277781200888,13.02277781200888
3,1,Joey Lawrence,99,finalist,3,3,21.0,30.0,0.7,11,0.0990566037735849,5.0,False,Percent,0.10044637703260134,0.09024774948535867,2.6065843637331176,0.5793,5793.0,11.02277781200888,13.02277781200888
3,1,Mario Lopez,99,finalist,2,3,26.0,30.0,0.8666666666666667,11,0.1226415094339622,1.0,False,Percent,0.1352104455164348,0.10706668309337843,2.87225676103001,0.5793,5793.0,11.02277781200888,13.02277781200888
3,1,Monique Coleman,8,eliminated,4,3,19.0,30.0,0.6333333333333333,11,0.0896226415094339,6.0,False,Percent,0.09092140832745725,0.0883495919405714,2.5139882703416965,0.5793,5793.0,11.02277781200888,13.02277781200888
3,1,Sara Evans,5,withdrew,6,3,15.0,30.0,0.5,11,0.070754716981132,10.0,False,Percent,0.07067956421212736,0.08673543974948504,2.24477871316126,0.5793,5793.0,11.02277781200888,13.02277781200888
3,1,Shanna Moakler,2,eliminated,10,3,18.0,30.0,0.6,11,0.0849056603773584,7.0,False,Percent,0.08329724881024166,0.08212377833138544,2.4272157872311855,0.5793,5793.0,11.02277781200888,13.02277781200888
3,1,Tucker Carlson,1,eliminated,11,3,12.0,30.0,0.4,11,0.0566037735849056,11.0,True,Percent,0.00966776442009509,0.010929771384854535,0.5009780668304098,0.5793,5793.0,11.02277781200888,13.02277781200888
3,1,Vivica A. Fox,4,eliminated,8,3,22.0,30.0,0.7333333333333333,11,0.1037735849056603,3.5,False,Percent,0.11884190829422464,0.11561299947067946,2.7588344277555734,0.5793,5793.0,11.02277781200888,13.02277781200888
3,1,Willa Ford,5,eliminated,7,3,22.0,30.0,0.7333333333333333,11,0.1037735849056603,3.5,False,Percent,0.11318112278510312,0.10220362328350933,2.7183704218688525,0.5793,5793.0,11.02277781200888,13.02277781200888
3,2,Emmitt Smith,99,finalist,1,3,24.0,30.0,0.8,10,0.1043478260869565,3.5,False,Percent,0.1321866849969224,0.08441320779885834,2.7268409493101196,0.0669,669.0,14.045721753899468,16.045721753899468
3,2,Harry Hamlin,3,eliminated,9,3,21.0,30.0,0.7,10,0.0913043478260869,8.0,False,Percent,0.07782481859598421,0.06038199546630286,2.282973299955759,0.0669,669.0,14.045721753899468,16.045721753899468
3,2,Jerry Springer,7,eliminated,5,3,19.0,30.0,0.6333333333333333,10,0.0826086956521739,10.0,False,Percent,0.07460533335803413,0.05273178259510235,2.0911723102850273,0.0669,669.0,14.045721753899468,16.045721753899468
3,2,Joey Lawrence,99,finalist,3,3,29.0,30.0,0.9666666666666668,10,0.1260869565217391,1.0,False,Percent,0.16446069151774298,0.09312026261802743,2.858451459925954,0.0669,669.0,14.045721753899468,16.045721753899468
3,2,Mario Lopez,99,finalist,2,3,21.0,30.0,0.7,10,0.0913043478260869,8.0,False,Percent,0.11383695917605559,0.07336309570241545,2.5634409562045306,0.0669,669.0,14.045721753899468,16.045721753899468
3,2,Monique Coleman,8,eliminated,4,3,26.0,30.0,0.8666666666666667,10,0.1130434782608695,2.0,False,Percent,0.1141866660450535,0.08124806198031773,2.6422655396752153,0.0669,669.0,14.045721753899468,16.045721753899468
3,2,Sara Evans,5,withdrew,6,3,21.0,30.0,0.7,10,0.0913043478260869,8.0,False,Percent,0.0751980901819157,0.0574937635779508,2.235393985510872,0.0669,669.0,14.045721753899468,16.045721753899468
3,2,Shanna Moakler,2,eliminated,10,3,22.0,30.0,0.7333333333333333,10,0.0956521739130434,6.0,True,Percent,0.011116574976977898,0.009689305129625497,0.5057850205953955,0.0669,669.0,14.045721753899468,16.045721753899468
3,2,Vivica A. Fox,4,eliminated,8,3,24.0,30.0,0.8,10,0.1043478260869565,3.5,False,Percent,0.12611817854256727,0.08260116062911396,2.6834525909224123,0.0669,669.0,14.045721753899468,16.045721753899468
3,2,Willa Ford,5,eliminated,7,3,23.0,30.0,0.7666666666666667,10,0.1,5.0,False,Percent,0.11046600260874648,0.07779605103184811,2.593997868655209,0.0669,669.0,14.045721753899468,16.045721753899468
3,3,Emmitt Smith,99,finalist,1,3,19.0,30.0,0.6333333333333333,9,0.0917874396135265,9.0,False,Percent,0.10340137718499168,0.06469207609135569,2.390618063310024,0.1637,1637.0,16.603194085038325,18.603194085038325
3,3,Harry Hamlin,3,eliminated,9,3,22.0,30.0,0.7333333333333333,9,0.1062801932367149,5.5,True,Percent,0.014087173689527062,0.012039099134634213,0.6681219197787872,0.1637,1637.0,16.603194085038325,18.603194085038325
3,3,Jerry Springer,7,eliminated,5,3,21.0,30.0,0.7,9,0.1014492753623188,8.0,False,Percent,0.06469363315923536,0.048186600943473205,2.075636621652213,0.1637,1637.0,16.603194085038325,18.603194085038325
3,3,Joey Lawrence,99,finalist,3,3,22.0,30.0,0.7333333333333333,9,0.1062801932367149,5.5,False,Percent,0.15756661784962972,0.08343149312887639,2.7633461782870743,0.1637,1637.0,16.603194085038325,18.603194085038325
3,3,Mario Lopez,99,finalist,2,3,22.0,30.0,0.7333333333333333,9,0.1062801932367149,5.5,False,Percent,0.10747202713557476,0.07065287408595926,2.527811603318958,0.1637,1637.0,16.603194085038325,18.603194085038325
3,3,Monique Coleman,8,eliminated,4,3,27.0,30.0,0.9,9,0.1304347826086956,1.5,False,Percent,0.17602358740623653,0.09029526853764148,2.8528278884659635,0.1637,1637.0,16.603194085038325,18.603194085038325
3,3,Sara Evans,5,withdrew,6,3,25.0,30.0,0.8333333333333334,9,0.1207729468599033,3.0,False,Percent,0.07563163969877157,0.05959534382412374,2.2868441434324183,0.1637,1637.0,16.603194085038325,18.603194085038325
3,3,Vivica A. Fox,4,eliminated,8,3,27.0,30.0,0.9,9,0.1304347826086956,1.5,False,Percent,0.1882866709160934,0.09315105824601722,2.8849225665615004,0.1637,1637.0,16.603194085038325,18.603194085038325
3,3,Willa Ford,5,eliminated,7,3,22.0,30.0,0.7333333333333333,9,0.1062801932367149,5.5,False,Percent,0.11283727295994014,0.07288764315622383,2.5673923727653207,0.1637,1637.0,16.603194085038325,18.603194085038325
3,4,Emmitt Smith,99,finalist,1,3,24.0,30.0,0.8,8,0.1212121212121212,5.0,False,Percent,0.12867231001210552,0.17303092613021023,2.1028657720503716,0.0023,23.0,20.490052200090936,22.490052200090936
3,4,Jerry Springer,7,eliminated,5,3,22.0,30.0,0.7333333333333333,8,0.1111111111111111,7.0,False,Percent,0.22175834556457988,0.2423807178797677,2.389460282137705,0.0023,23.0,20.490052200090936,22.490052200090936
3,4,Joey Lawrence,99,finalist,3,3,27.0,30.0,0.9,8,0.1363636363636363,3.0,False,Percent,0.0990506440660904,0.09742067322993844,2.1213450171801744,0.0023,23.0,20.490052200090936,22.490052200090936
3,4,Mario Lopez,99,finalist,2,3,29.0,30.0,0.9666666666666668,8,0.1464646464646464,1.0,False,Percent,0.11114122246877609,0.10992489286023978,1.8815113907565904,0.0023,23.0,20.490052200090936,22.490052200090936
3,4,Monique Coleman,8,eliminated,4,3,24.0,30.0,0.8,8,0.1212121212121212,5.0,False,Percent,0.14682242308376822,0.10289364049845316,2.464507779299039,0.0023,23.0,20.490052200090936,22.490052200090936
3,4,Sara Evans,5,withdrew,6,3,20.0,30.0,0.6666666666666666,8,0.101010101010101,8.0,False,Percent,0.1645034186819521,0.14204028289500945,2.3439604435494834,0.0023,23.0,20.490052200090936,22.490052200090936
3,4,Vivica A. Fox,4,eliminated,8,3,24.0,30.0,0.8,8,0.1212121212121212,5.0,True,Percent,0.029082065294580187,0.027581234017929616,1.2544050040406076,0.0023,23.0,20.490052200090936,22.490052200090936
3,4,Willa Ford,5,eliminated,7,3,28.0,30.0,0.9333333333333332,8,0.1414141414141414,2.0,False,Percent,0.09896957082814764,0.09949176267466245,2.223413107799927,0.0023,23.0,20.490052200090936,22.490052200090936
3,5,Emmitt Smith,99,finalist,1,3,27.0,30.0,0.9,7,0.149171270718232,2.5,False,Percent,0.08682524076698021,0.07322584846349776,1.8076316561919281,0.0019,19.0,22.845263166077615,24.845263166077615
3,5,Jerry Springer,7,eliminated,5,3,24.0,30.0,0.8,7,0.1325966850828729,6.5,False,Percent,0.12998456717138265,0.1297211597473842,1.8821210455528234,0.0019,19.0,22.845263166077615,24.845263166077615
3,5,Joey Lawrence,99,finalist,3,3,25.0,30.0,0.8333333333333334,7,0.1381215469613259,5.0,False,Percent,0.13702254277987666,0.10429329692801244,2.433698951385428,0.0019,19.0,22.845263166077615,24.845263166077615
3,5,Mario Lopez,99,finalist,2,3,27.0,30.0,0.9,7,0.149171270718232,2.5,False,Percent,0.18954062484346376,0.1750315602078124,2.451583060521786,0.0019,19.0,22.845263166077615,24.845263166077615
3,5,Monique Coleman,8,eliminated,4,3,27.0,30.0,0.9,7,0.149171270718232,2.5,False,Percent,0.1578184884081335,0.12106536187304792,2.374976964197478,0.0019,19.0,22.845263166077615,24.845263166077615
3,5,Sara Evans,5,withdrew,6,3,24.0,30.0,0.8,7,0.1325966850828729,6.5,False,Percent,0.2743420737884767,0.29511139416816984,2.4061595753978207,0.0019,19.0,22.845263166077615,24.845263166077615
3,5,Willa Ford,5,eliminated,7,3,27.0,30.0,0.9,7,0.149171270718232,2.5,True,Percent,0.024466462241686467,0.02913421677467686,1.090867278573495,0.0019,19.0,22.845263166077615,24.845263166077615
3,6,Emmitt Smith,99,finalist,1,3,25.0,30.0,0.8333333333333334,5,0.211864406779661,2.0,False,Percent,0.15498230237427013,,,,,26.721174458000416,26.721174458000416
3,6,Jerry Springer,7,eliminated,5,3,18.0,30.0,0.6,5,0.1525423728813559,5.0,False,Percent,0.026841456402494364,,,,,26.721174458000416,26.721174458000416
3,6,Joey Lawrence,99,finalist,3,3,24.0,30.0,0.8,5,0.2033898305084745,3.0,False,Percent,0.21662140165128993,,,,,26.721174458000416,26.721174458000416
3,6,Mario Lopez,99,finalist,2,3,28.0,30.0,0.9333333333333332,5,0.2372881355932203,1.0,False,Percent,0.33712532072775175,,,,,26.721174458000416,26.721174458000416
3,6,Monique Coleman,8,eliminated,4,3,23.0,30.0,0.7666666666666667,5,0.1949152542372881,4.0,False,Percent,0.26442951884419386,,,,,26.721174458000416,26.721174458000416
